Pace,Steps,Candence,Distance,AudioOn
0.66493919369098931,5,1.824743390083313,4.06815863866359,true
0.78735672528450962,9,1.824743390083313,6.2660209680907428,true
1.2411933808720972,9,1.824743390083313,6.2660209680907428,true
1.1335448151627703,13,1.824743390083313,8.8442825470119715,true
1.0494428463411092,18,1.824743390083313,12.225609207525849,true
0.97783632876780258,23,1.9334325790405273,15.765435555484146,true
0.8988078926251728,27,1.9334325790405273,19.696227798238397,true
0.84607235718197005,32,1.7953358888626099,24.451218414586037,true
0.85831468537951527,36,1.7953358888626099,26.860413660295308,true
0.84297842535650014,40,1.763836145401001,30.157207154203206,true
0.82649545796514357,45,1.7589660882949829,34.225365792866796,true
0.86022181408317155,45,1.7589660882949829,34.225365792866796,true
0.87930626842469573,51,1.7589660882949829,38.029358285944909,true
0.86865685131061388,56,1.8060860633850098,41.357851717621088,true
0.86497416115049475,60,1.809179425239563,44.062913046218455,true
0.8423328875710212,67,1.809179425239563,48.648837329819798,true
0.82802941166743371,71,1.809179425239563,52.156963740009815,true
0.82540943880949491,76,1.8070690631866455,55.696790087968111,true
0.82469293618554995,81,1.8123694658279419,59.02528351964429,true
0.82617006695050477,85,1.8060861825942993,61.688078264705837,true
0.82627064540260609,90,1.8008111715316772,65.122238154523075,true
0.82646133713388226,94,1.7991175651550293,67.827299483120441,true
0.80865585591405387,99,1.7991175651550293,72.740789786912501,true
0.80829432857070294,103,1.7988429069519043,75.530384282115847,true
0.80895606541389642,107,1.7942535877227783,78.319978777319193,true
0.81499453685938905,112,1.7942535877227783,81.595638979692012,true
0.81720235035444411,116,1.7912791967391968,84.173900558613241,true
0.81943066766452521,121,1.7915792465209961,87.343894302845001,true
0.81917837760349144,125,1.7917892932891846,90.091222214512527,true
0.81903676867025033,129,1.7886214256286621,92.923083292786032,true
0.82003156748788086,134,1.7858984470367432,96.30440995329991,true
0.82405440734260249,138,1.7858984470367432,98.924938115291297,true
0.82218252960446403,142,1.775209903717041,102.2217316091992,true
0.82009892460866018,146,1.7704832553863525,105.39172535343096,true
0.81694094214758572,151,1.7593461275100708,109.35421753395349,true
0.82202686744329179,155,1.7593461275100708,111.50981328031048,true
0.81842644118334884,160,1.7628141641616821,115.52513868967071,true
0.81634758214671155,164,1.7635109424591064,118.69513243390247,true
0.8207115939099594,168,1.7635109424591064,120.85072818025947,false
0.81773563702575724,173,1.7614295482635498,124.8660535896197,false
0.82375409763512619,175,1.7614295482635498,126.51445033680648,false
0.821313672464828,179,1.7327712774276733,130.23390966327861,false
0.81904046126572361,183,1.7173018455505371,133.8265692400746,false
0.82011884832425563,187,1.7173018455505371,136.48936398513615,false
0.81838021157611573,192,1.7186380624771118,140.13485679123551,false
0.81607975349704964,197,1.7233254909515381,143.6746831391938,false
0.81398229981432002,202,1.7301048040390015,147.32017594529316,false
0.81105464085105505,207,1.7408766746520996,150.96566875139251,false
0.80917458102453388,212,1.7461699247360229,154.61116155749187,false
0.80676188213975986,217,1.7554103136062622,158.20382113428786,false
0.80511748832836239,221,1.7628519535064697,161.12021537916735,false
0.80334559973644626,226,1.7685939073562622,164.8185414141044,false
0.80058519611276691,231,1.7781136035919189,168.51686744904146,false
0.79974131566576323,236,1.7830454111099243,172.00386056769639,false
0.79777817326059042,241,1.7960531711578369,175.54368691565469,false
0.7959791969385539,246,1.8056613206863403,179.18917972175404,false
0.79370715353726229,251,1.8262666463851929,182.8346725278534,false
0.79238733174101927,256,1.8377605676651001,186.42733210464939,false
0.78962621269150224,261,1.853999137878418,190.17849136888981,false
0.78780088393376524,266,1.8654658794403076,193.87681740382686,false
0.78657879116250795,271,1.8790875673294067,197.3638105224818,false
0.78598976894994066,276,1.8885488510131836,200.9036368704401,false
0.78443504986111012,281,1.9169285297393799,204.49629644723609,false
0.78379752818868342,286,1.9349838495254517,208.08895602403209,false
0.78234351865700258,291,1.9455748796463013,211.62878237199038,false
0.78194353732211386,296,1.9395098686218262,215.22144194878638,false
0.78112279568337062,301,1.9455764293670654,218.65560183860362,false
0.78104856916869725,306,1.9402674436569214,222.08976172842085,false
0.78063119703128148,311,1.9448171854019165,225.47108838893473,false
0.78035585213627923,315,1.94339919090271,228.1761497175321,false
0.77918634999480929,321,1.9462100267410278,232.42394133470953,false
0.77795685562194938,325,1.95091712474823,235.42486874619499,false
0.77633065258299361,331,1.9492294788360596,239.86285998811945,false
0.77532960138230611,335,1.9547494649887085,242.73698764946312,false
0.77500313969373114,340,1.9463409185409546,246.32964722625911,false
0.77450785495055974,346,1.9568182229995728,250.13363971933722,false
0.77397926709907061,350,1.9410281181335449,253.38816663017496,false
